amount,revenue,type,default
833.4,33908.4,B,0
1239.91,40292.82,B,0
1374.08,44112.08,B,0
989.22,27265.87,B,0
0,30720.47,B,0
361.8,59533.71,B,0
1106.28,39473.81,B,0
1005.22,13335.96,A,0
1428.84,20375.47,A,0
1485.94,19019.3,A,0
973.08,44993.96,B,0
885.97,43691.54,B,0
1241.37,38234.6,B,0
955.68,15177.11,A,0
827.39,41353.1,B,0
134.27,33423.4,B,0
402.03,29058.52,B,0
1179.56,20006.98,A,0
1001.89,12299.19,A,0
1470.46,15740.89,A,0
677.02,16600.64,A,0
1295.41,57212.48,B,0
436.85,37137.09,B,0
285.97,31284.09,B,0
658.01,33221.99,B,0
427.16,59623.49,B,0
631.13,38501.01,B,0
849.44,39234.28,B,0
208.34,36333.75,B,0
968.01,32642.85,B,0
603.54,49577.58,B,0
412.46,22480.05,A,0
448.92,10643.37,A,0
571.1,38564.45,B,0
1341.57,19397.33,A,0
923.51,20172.26,A,0
513.78,25555.74,B,0
264.65,60317.19,B,0
985.68,34786.17,B,0
1467.57,43867.55,B,0
1140.39,45343.04,B,0
439.11,52541.42,B,0
392.94,22686.64,B,0
1088.43,20203.53,A,0
332.2,36904.41,B,0
925.54,17712.8,A,0
344.57,20394.31,A,0
648.46,52288.14,B,0
826.74,11101.33,A,0
886.57,29680.3,A,0
784.61,39003.18,B,0
0,47203.16,B,0
716.84,51874.63,B,0
0,35591.6,B,0
246.05,47357.39,B,0
1973.44,22075.4,A,0
0,43988.08,B,0
218.8,38965.31,B,0
740.63,7371.56,A,0
407.74,38990.03,B,0
819.94,8844.6,A,0
739.3,45541.11,B,0
1369.14,45162.27,B,0
0,36151.67,B,0
935.05,46505.44,B,0
1553.11,36943.27,B,0
607.71,52707.09,B,0
202.7,45120.01,B,0
572.42,41194.28,B,0
1006.29,44123.71,B,0
1603.16,39415.56,B,0
896.19,37807.75,B,0
630.16,33071.02,B,0
307.73,44255.59,B,0
1112.2,28446.26,A,0
616.87,53298.11,B,0
437.16,30592.12,B,0
437.06,39208.66,B,0
828.16,45758.08,B,0
1034.37,18883.4,A,0
887.05,10345.73,A,0
817.27,20693.9,A,0
2148.75,22659.4,A,0
1230.71,34980.21,B,0
128.49,39295.87,B,0
961.1,21438.29,A,0
149.39,52325.47,B,0
484.18,37042.39,B,0
1129.71,35269.57,B,0
965.68,18726.07,B,0
2084.96,39359.3,B,1
1602.1,19738.51,A,0
1123.65,31978.61,B,0
322.94,15481.18,A,0
1528.59,17185.32,A,0
223.96,23743.81,B,0
413.58,54081,B,0
844.18,47414.03,B,0
516.76,16609.93,A,0
1005.66,53657.9,B,0
501.52,42318.25,B,0
1274.29,18634.13,A,0
942.41,27341.09,B,0
769.65,35571.79,B,0
1405.68,21664.82,A,0
1450,18149.74,A,0
716.32,23258.52,B,0
1634.59,47675.36,B,0
1011.93,13823.84,A,0
1043.57,48996.82,B,0
587.02,17327.44,A,0
286.82,44275.44,B,0
1096.78,15386.54,A,0
399.08,47121.52,B,0
460.56,12597.18,A,0
57.02,38223.54,B,0
750.18,45529.45,B,0
484.96,27177.35,A,0
1933.82,16990.46,A,0
528.64,29731.84,B,0
1108.86,13715.2,A,0
1060.91,36317.92,B,0
1345.89,35012.11,B,0
1065.25,26501.69,A,0
2180.32,19766.59,A,1
798.06,10404.39,A,0
2022.18,18269.95,A,0
901.61,44442.17,B,0
1378.11,13527.52,A,0
1635.98,42956.41,B,0
1504.13,20067.98,A,0
1183.14,34287.2,B,0
126.82,52003.95,B,0
1314.5,9370.34,A,0
854.23,14440.97,A,0
137.15,22822.3,A,0
1079.34,51439.52,B,0
1063.53,69912.66,B,0
941.22,15715.17,A,0
1662.24,10163.93,A,1
1433.15,48170.55,B,1
502.24,16957.5,A,0
1566.93,45548.62,B,0
749.28,35652.17,B,0
527.28,21360.98,A,0
50.31,38622.5,B,0
1124.51,41683.48,B,0
1342.4,48683.07,B,0
982.65,13525.64,A,0
1236.94,37438.83,B,0
807.1,19000.41,A,0
1234.45,46361.86,B,0
893.47,40521.31,B,0
606.68,16481.16,A,0
1928.16,13339.46,A,1
1188.49,20327.82,A,0
492.73,40535.14,B,0
572.46,49776.64,B,0
1058.03,9574.33,A,0
714.37,27194.98,B,0
0,43425.17,B,0
1442.7,35641.88,B,0
1836.11,24410.28,B,1
773.16,19106.58,A,0
474.52,10265.09,A,0
1265.53,11646.16,A,0
1053.09,55452.6,B,0
327.64,52601.27,B,0
1154.59,23889.54,B,0
1104.84,34409.66,B,0
189.57,34655.34,B,0
1010.32,8911.71,A,0
944.22,40781.95,B,0
1653.19,53299.18,B,0
864.12,24170.07,B,0
954.77,9927.91,A,0
880.19,35695.96,B,0
658.83,16558.19,A,0
636.65,19606.87,A,0
0,39587.93,B,0
414.28,44767.33,B,0
912.79,63388.84,B,0
1045.93,59826.94,B,0
1675.46,20734.91,A,0
358.28,30832.42,B,0
0,49672.54,B,0
126.42,44276.43,B,0
1138.57,20743.29,B,0
0,34172.24,B,0
265.44,23042.52,B,0
1120.32,32192.43,B,0
651.63,40966.54,B,0
1117.92,21576.99,A,1
625.72,33814.17,B,0
989.55,23238.11,A,0
1558.47,36440.83,B,0
1297.43,63715.11,B,0
338.67,37047.67,B,0
0,18659.43,A,0
837.35,34765.01,B,0
753.04,21784.55,A,0
550.53,41448.27,B,0
176.15,32549.69,B,0
106.24,41673.36,B,0
1297.84,52293.82,B,0
841.42,36836.86,B,0
618.58,38900.1,B,0
1140.93,38792.75,B,0
1717.35,42069,B,0
0,40668.82,B,0
1274.45,41825.04,B,0
152.4,29244.04,B,0
1167.04,30113.97,B,0
142.76,47522.18,B,0
672.74,13890.7,A,0
1374.73,35396.73,B,0
720.48,47354.78,B,0
0,45373.15,B,0
627.41,61079.98,B,0
1090.21,46213.27,B,0
894.44,53068.16,B,0
374.87,13596.44,A,0
592.59,46535.67,B,0
1340.63,16729.47,A,0
1747.82,38454.63,B,0
824.45,45568.32,B,0
84.66,54005.41,B,0
1460.92,43236.63,B,0
1204.62,34393.29,B,0
900.84,20861.76,A,0
1314.82,21473.36,A,0
911.99,13641.27,A,0
426.49,18151.89,A,0
462.6,37668.01,B,0
1090.62,45573.45,B,0
0,41128.12,B,0
1489.84,36754.62,B,1
571.73,52919.39,B,0
967.67,14004.11,A,0
1170.01,30571.43,B,1
607.97,33010.6,B,0
263.73,50912.06,B,0
0,16174.63,A,0
1614.26,23190.29,A,0
720.9,12747.11,B,0
905.61,15234.65,A,0
0,55478.62,B,0
458.85,49399.21,B,0
858.39,33831.72,B,0
500.18,8258.6,A,0
0,46944.37,B,0
921.65,40680.61,B,0
819.25,29212.91,A,0
1338.38,58432.88,B,0
904.71,19346.28,A,0
453.64,37983.85,B,0
817.59,38182.05,B,0
24.67,29404.39,B,0
1026.84,40805.71,B,0
1416.99,27197.64,A,0
0,41530.86,B,0
979.99,25093.42,B,0
651.48,34617.83,B,0
219.47,56364.47,B,0
1371.56,21871.85,A,0
340.08,43166.4,B,0
1327.04,32666.9,B,0
1344,52145.47,B,0
1074.27,52393.69,B,0
776.02,67194.28,B,0
1073.76,35447.99,B,0
628.49,49833.68,B,0
1745.13,51812.17,B,1
1176.09,31019.93,B,0
1021.78,31431.71,B,0
1053.22,23193.16,A,0
559.85,12781.96,B,0
1391.59,31179.88,B,0
757.16,69189.43,B,0
1165.21,36398.68,B,0
645.53,30711.88,B,0
675.18,52706.34,B,0
1164.2,45672.74,B,0
1572.84,15656.82,B,0
2143.48,17577.2,A,0
1304.2,51705.7,B,0
795.69,38352.54,B,0
1255.19,22800.01,B,0
496.77,36547.55,B,0
337.2,16146.06,A,0
1386.63,30216.2,B,0
1137.61,26561.96,A,0
852.56,31168.86,B,0
1274.87,14514.48,A,0
389.63,22917.73,A,0
2088.97,20138.25,A,1
1056.76,7141.46,A,0
1501.53,9059.94,A,0
1057.83,31087.6,B,0
1529.55,38911.63,B,0
1960.24,45896.15,B,0
587.18,46071.78,B,0
140.15,41028.34,B,0
1111.38,45368.44,B,0
1501.08,17688.02,A,0
1239.91,43581.29,B,0
1942.33,17939.68,A,0
741.5,41970.19,B,0
807.41,42509.35,B,0
0,47302.82,B,0
112.59,21154.59,A,0
573.72,50515.02,B,0
488.79,47276.14,B,0
713.02,14909.96,A,0
1746.93,21027.46,A,0
132.72,34303.29,B,0
108.13,18113.19,A,0
793.06,34216.46,B,0
1189.97,16159.12,A,0
1181.36,18375.96,A,0
1548.91,18638.06,A,0
1156.69,64497.29,B,0
1158.47,38858.32,B,0
918.59,39443.24,B,0
698.19,39762.76,B,0
1018.58,31331.7,B,0
872.5,41470.98,B,0
219.54,39278.14,B,0
1397.59,50069.48,B,0
326.89,16074.04,A,0
752.18,33489.52,B,0
816.87,42088.12,B,0
708.31,11988.11,A,0
824.46,34251.56,B,0
1111.37,56028.15,B,0
844.68,46244.06,B,0
504.88,36172.61,B,0
732.74,23382.73,B,0
295.33,19186.81,B,0
620.61,54500.29,B,0
849.44,31048.65,B,0
1344.08,51148.45,B,0
1271.74,56256.64,B,0
1773.52,20938.26,A,0
1673.84,36140.72,B,0
762.21,45482.21,B,0
789.18,17134.73,A,0
592.93,24904.04,B,0
776,47836.29,B,0
394.97,41981.06,B,0
947.03,21016.61,A,0
536.46,13822.96,A,0
811.41,17025.37,A,0
1303.6,13471.76,A,1
1255.09,34506.21,B,0
599.85,35596.58,B,0
713.1,34788.51,B,0
747.55,41901.94,B,0
10.2,37182.68,B,0
1085.69,13071.52,A,0
1830.71,17613.54,A,0
1617.47,14183.01,A,0
625.57,50531.49,B,0
401.59,58561.18,B,0
481.63,15065.42,A,0
0,26378.78,B,0
0,30250.27,B,0
1246.46,47711.63,B,0
572.31,31597.7,B,0
698.78,2965.06,A,0
1512.69,35683.24,B,0
125.72,39443.53,B,0
543.03,37260.7,B,0
1269.43,51375.26,B,0
1005.47,41783.55,B,0
470.83,42184.22,B,0
1607.28,34386.22,B,0
226.24,35022.53,B,0
645.44,29968.45,B,0
241.62,38570.2,B,0
690.82,44828.52,B,0
1579.46,54292.19,B,0
507.95,16717.76,A,0
829.14,46118.91,B,0
214.58,39323.76,B,0
923.28,43786.73,B,0
1694.07,55504.78,B,0
1629.52,32853.22,B,0
1473.23,60045.7,B,0
702.66,24741.28,A,0
1186.27,52632.87,B,0
689.32,18542.67,A,0
1140.81,46194.54,B,0
838.19,36902.15,B,0
591.82,66501.07,B,0
1020.33,18850.9,A,0
597.94,22134.77,A,0
1795.08,18929.36,A,0
1079.19,52597.35,B,0
1434.46,14769.59,A,0
1091.95,30700.39,B,0
0,18657.6,B,0
551.86,20774.99,A,0
613.11,32046.94,B,0
345.76,21156.57,A,0
503.32,23121.98,A,0
0,43710.55,B,0
1074.2,57125.65,B,0
0,53992.45,B,0
770.71,49044.67,B,0
669.3,30447.56,B,0
1021.82,42375.15,B,0
605.8,27555.63,B,0
289.52,13950.63,A,0
271.25,44032.92,B,0
1078.24,19453.53,A,0
881.46,42541.41,B,0
311.8,37278.25,B,0
863.46,33370.92,B,0
452.03,41256.14,B,0
1158.71,48262.68,B,0
1499.97,17966.25,A,0
194.16,53665.41,B,0
1253.54,50539.05,B,0
985.35,18195.44,A,0
0,46042.21,B,0
376.46,32040.08,B,0
568.19,28457.28,B,0
697.42,40281.49,B,0
743.09,36485.89,B,0
119.69,36139.33,B,0
792.07,43900.46,B,0
0,26575.81,B,0
699.12,47402.99,B,0
717.94,18003.38,B,0
1345.55,44017.96,B,0
417.15,26835.87,B,0
241.72,36502.44,B,0
2173.78,14264.15,A,1
1020.31,21676.46,A,0
822.31,22058.26,A,0
0,15398.64,A,0
878.84,59278.09,B,0
1247.16,22179.49,A,0
1512.02,16757.15,A,0
1354.47,35771.13,B,0
637.31,29920,B,0
1028.52,20715.43,A,0
660.2,46151.38,B,0
479.44,44441.11,B,0
1662.41,49131.85,B,1
0,38191.54,B,0
174.58,47329.23,B,0
768.91,68418.62,B,0
1507.71,52639.4,B,1
1306.25,20092.97,A,0
28.95,55608.6,B,0
967.49,60016.34,B,1
538.1,39085.42,B,0
1088.53,18352.31,A,0
330.23,35233.34,B,0
654.42,39983.71,B,0
1020.85,18885.79,A,0
1194.03,17356.44,A,0
1000.94,27934.91,B,0
526.35,23503.74,A,0
922.43,49090.97,B,0
642.41,17150.68,A,0
981.43,36473.66,B,0
1012.86,23523.25,A,0
1533.61,11182.3,A,0
954.73,40470.06,B,0
333.97,60315.68,B,0
1518.1,24331.81,B,0
805.54,27690.84,B,0
736.83,36593.06,B,0
506.28,22877.18,A,0
837.73,18341.84,A,0
0,28234.03,B,0
394.94,45988.47,B,0
936.77,44146.41,B,0
244.89,16168.22,A,0
528.26,35929.19,B,0
1383.38,51204.26,B,0
1110.73,20849.86,A,0
732.12,34292.26,B,0
757.23,20627.4,A,0
723.86,24470.92,A,0
1315.66,11392.88,A,0
1778.4,10032.04,A,0
1089,38642.87,B,0
278.98,28720.95,B,0
694.3,27425.99,B,0
514.48,45668.51,B,0
1323.08,52649.8,B,0
961.86,25371.12,A,0
1527,23867.83,A,0
793.53,19193.03,A,0
865.52,21674.41,A,0
864.74,15905.33,A,0
512.59,39588.91,B,0
591.53,39577.56,B,0
475.02,59508.98,B,0
1420.77,26446.33,A,0
1242.96,16717.4,A,0
799.69,18156.35,A,0
435.58,33802.06,B,0
328.02,16591.82,A,0
1275.86,782.13,A,0
1566.99,24421.07,A,0
1449.55,26895.23,A,0
238.96,30182.25,B,0
1222.55,14885.03,A,0
1252.76,16736.81,A,0
1213.28,40898.57,B,0
1207.59,33939.32,B,0
1149.63,11877.4,A,0
832.02,61115.09,B,0
1126.83,16131.05,A,0
1265.99,42671.46,B,0
1145.65,38909.38,B,0
1652.38,43957.16,B,1
1185.75,40975.25,B,0
459.97,58595.97,B,0
739.43,39667.62,B,0
321.7,30269.41,B,0
0,41027.5,B,0
0,50630.38,B,0
992.89,43925.73,B,0
2076.55,17549.65,A,1
921.56,15053.47,B,0
1346.14,11359.64,A,0
410.13,51066.23,B,0
983.26,16675.22,A,0
993.14,43643.93,B,0
851.88,58745.32,B,0
1064.98,47659.53,B,0
778.3,35093.67,B,0
588.62,23684.66,B,0
1622.14,12550.77,A,0
622.87,18163.28,A,0
1154.9,48131.32,B,0
489.15,35808.13,B,0
953.75,18560.58,A,0
1129.01,16582.49,A,0
1633.71,38829.78,B,0
291.27,46966,B,0
477.58,34216.23,B,0
703.48,18572.59,A,0
1532.27,36678.37,B,0
1359.67,14851.79,A,0
1675.41,46841.75,B,0
1060.01,35466.72,B,0
355.81,20588.74,A,0
742.08,38801.55,B,0
905.08,44605.5,B,0
516.15,37572.98,B,0
1108.19,14130.17,A,0
0,41866.54,B,0
1654.91,40440.29,B,0
1581.61,42717.03,B,0
1560.06,43013.69,B,1
1168.86,38516.34,B,0
1015.96,38063.3,B,0
640.06,24031.95,A,0
606.01,14192.21,A,0
558.01,47045.21,B,0
755.73,40285.39,B,0
608.64,29721.26,B,0
1218.38,16984.44,A,0
2118.16,12739.89,A,1
892.4,17825.28,A,0
1813.11,24852.46,A,0
1374.34,18270.86,A,0
520.94,41458.92,B,0
615.01,9568.44,A,0
383.56,27217.62,B,0
1466.84,22546.97,B,0
343.92,50746.44,B,0
1006.18,18231.64,A,0
1060.57,33729.09,B,0
847.04,28162.14,B,0
854.78,42896.23,B,0
446.4,42041.2,B,0
458.93,45756.58,B,0
1252.25,31343.66,B,0
944.83,37828.18,B,0
281.94,39288.47,B,0
832.56,23235.44,B,0
1023.08,40307.34,B,0
1343.44,45886.03,B,0
330.73,44135.05,B,0
0,38900.28,B,0
1560.11,19738.62,A,0
1273.95,40800.69,B,0
1889.47,16823.08,A,0
973.31,41060.59,B,0
1139.21,37452.26,B,0
1171.5,37976.06,B,0
896.37,36734.1,B,0
1599.14,11282.35,A,0
357.2,42395.01,B,0
1351.66,16503.98,A,0
1290.46,15397.48,A,0
1251.53,39569.57,B,0
327.07,33951.32,B,0
1343.99,48601.51,B,0
124.63,65591.55,B,0
0,30848.5,B,0
219.12,37996.73,B,0
11.39,19466.37,A,0
376.64,43224.27,B,0
1132.92,17891.22,A,0
278.46,38048.84,B,0
1024.57,47135.05,B,0
855.52,24799.37,B,0
0,42271.15,B,0
1300.95,42929.61,B,0
1019.97,20008.48,A,0
1051.27,39058.73,B,0
133.76,60119.63,B,0
578.84,17447.54,A,0
1029.2,39757.01,B,0
1799.23,18145.57,A,1
125.29,44302.82,B,0
651.99,37566.08,B,0
734.97,24590.77,A,0
540.14,45876.13,B,0
11.23,43055.33,B,0
1011.25,50174.65,B,0
1076.35,17611.33,A,0
535.8,38621.6,B,0
275.4,25339.32,A,0
262.18,29370.91,B,0
481.54,36304.15,B,0
955.1,14198.76,A,0
201.72,37116.66,B,0
1505.44,16428.37,A,0
1171.2,53266.5,B,0
1365.13,18765.25,B,0
540.15,49285.53,B,0
1140.29,40788.46,B,0
826.06,39037.36,B,0
1284.91,13279.54,A,0
0,24800.96,B,0
45.58,40949.12,B,0
454.44,36226.25,B,0
2317.18,11627.54,A,1
0,40634.7,B,0
1218.83,11418.98,A,0
271.2,29578.49,B,0
1073.71,55267.92,B,0
624.86,34588.91,B,0
962.33,40676.32,B,0
118.76,46749.72,B,0
579.02,44250.17,B,0
1233.01,60313.61,B,0
1447.61,33836.02,B,0
1617.01,16679.23,A,0
1385.45,25156.03,B,0
812.87,52118,B,0
804.44,17554.71,A,0
204.36,16414.61,A,0
980.43,52092.22,B,0
967.37,42651.62,B,0
579.3,16007.34,A,0
707.58,11337.68,A,0
1322.42,13073.2,A,0
1223.28,21643.5,A,0
516.64,48202.36,B,0
734.03,31884.59,B,0
1249.29,24154.99,A,0
918.74,20730.65,A,0
174.8,47380.54,B,0
1181.88,15204.5,A,0
718.38,21495.71,B,0
518.9,27587.44,A,0
351,58079.75,B,0
667.3,33832.05,B,0
966.87,37903.18,B,0
1215.12,30125.04,A,0
729.26,35268.45,B,0
1175.05,39205.75,B,0
601.75,27140.54,B,0
1073.22,49196.32,B,0
732.29,52490.75,B,0
845.66,51073.62,B,0
912.6,38016.05,B,0
1226.15,18437.26,A,0
314.26,40078.34,B,0
0,19271.64,A,0
1029.41,18855.09,A,0
811.41,46584.23,B,0
0,47568.5,B,0
1164.11,18008.48,A,0
737.46,34824.37,B,0
0,47767.04,B,0
1085.97,14974.93,A,0
963.68,14897.55,A,0
99.23,47340.4,B,0
0,26864.01,B,0
2012.69,51509.1,B,1
412.57,34139.77,B,0
0,33687.64,B,0
557.3,23646.92,A,0
855.68,29248.01,B,0
231.88,28333.78,B,0
1471.12,29075.41,B,0
935.78,27267.23,B,0
679.22,20128.07,B,0
1333.29,40733.18,B,0
840.39,58187.95,B,0
1238.79,19771.19,A,0
1015.06,11851.89,A,0
982.35,39250.99,B,0
386.2,24080.34,B,0
1202.86,52177.24,B,0
888.77,38113.35,B,0
213.61,42461.71,B,0
1060.21,22845.65,A,0
1659.4,53112.95,B,0
152.12,39611.01,B,0
0,35180.29,B,0
1064.04,53874.35,B,0
391.83,34194.54,B,0
635.75,31162.55,B,0
1114.91,43671.22,B,0
142.99,47754.01,B,0
842.63,18970.44,A,0
383.94,17421.9,A,0
1767.03,25056,A,0
1142.81,32879.81,B,0
1229.52,46086.12,B,0
890.56,42770.92,B,0
760.35,13897,B,0
690.18,39012.04,B,0
607.51,37945.39,B,0
989.48,52840.49,B,0
0,10404.9,A,0
898.08,39358.11,B,0
220.06,24076.65,B,0
1979.8,36561.47,B,1
1119.76,19113.88,A,0
72.72,34999.73,B,0
1320.24,49829.98,B,0
672.75,16816.28,A,0
794.19,20097.07,B,0
1289,37741.25,B,0
453.82,18431.18,A,0
794.53,46803.32,B,0
904.33,24275.56,A,0
1040.83,19225.51,A,0
1453.55,53856.57,B,0
1860.62,18418.35,A,0
1322.99,10761.06,B,0
1103.85,16296.63,A,0
580.16,32544.71,B,0
673.83,41307.24,B,0
1319.38,36681.33,B,0
0,53475.9,B,0
380.88,15880.68,B,0
1540.05,14874.64,A,1
254.65,37894.05,B,0
1159.68,65833.59,B,0
83.32,45722.62,B,0
1627.57,40661.09,B,0
833.61,11070.8,B,0
351.38,21590.82,A,0
1478.42,14915.97,A,0
1037.14,13924.78,A,0
1099.99,14231.23,A,0
453.07,49583.59,B,0
951.98,29487.35,B,0
642.04,37907.03,B,0
782.07,23787.57,A,0
1545.68,41899.02,B,0
499.46,50147.28,B,0
1543.15,12115.56,A,0
1430.52,16647.79,A,0
1234.95,43567.34,B,0
393.48,33146.07,B,0
406.03,20324.27,A,0
723.73,15872.15,A,0
0,61521.29,B,0
251.75,51686.04,B,0
134.51,35516.79,B,0
601.94,16298.88,A,0
661.58,38600.23,B,0
1048.47,41328.8,B,0
668.76,26010.38,B,0
721.75,18018.4,A,0
979.1,35044.37,B,0
0,50181.67,B,0
421.91,45470.44,B,0
645.88,15732.74,A,0
0,27318.81,B,0
0,13409.68,A,0
1201.15,39081.49,B,0
800.51,48687.51,B,0
313.62,12283.68,A,0
1907.78,23745.26,A,0
885.14,17830.31,A,0
1275.94,31699.86,B,0
1558.43,11675.88,A,0
1379.12,14391.29,A,0
1413.04,22768.65,A,0
1298.73,54228.24,B,0
344.36,27273.47,B,0
1521.98,18662.4,B,0
702.94,32778.63,B,0
1172.73,55947.43,B,0
495.24,26014.4,B,0
0,41435.61,B,0
687.7,39033.11,B,0
1006.29,40650.88,B,0
875.78,14102.62,A,0
1415.53,14623.23,A,0
0,48208.05,B,0
1333.4,15788.36,A,0
1228.38,51542.82,B,0
1171.11,19734.42,A,0
1580.98,30800.81,B,0
0,47835.86,B,0
1336.35,21022.99,B,0
1270.33,15846.18,A,0
0,29395.66,B,0
862.69,43429.61,B,0
843.91,15550.62,A,0
1318.09,60834.26,B,0
875.71,40825.6,B,0
1033.39,20358.58,A,0
973.08,31351.2,B,0
0,13408.5,A,0
938.68,42730.58,B,0
1106.69,17649.86,A,0
567.16,37339.59,B,0
57.02,56168.48,B,0
147.43,12647.2,A,0
299.38,35847.02,B,0
873.67,17185.71,A,0
1000.57,53019.23,B,0
1193.89,8845.32,A,0
178.91,37584.87,B,0
78.44,38264.3,B,0
584.69,47906.73,B,0
0,28598,B,0
1181.61,27042.27,B,0
741.66,24494.66,B,0
1075.78,45478.12,B,0
1008.1,34125.3,B,0
1488.15,37184.84,B,0
643.13,28651.85,B,0
1079.63,40371.45,B,0
384.08,25379.26,B,0
0,42976.04,B,0
1057.78,37392.55,B,0
667.8,51431.51,B,0
781.84,12380.53,A,0
149.65,58426.08,B,0
982.87,50515.76,B,0
1642.46,24633.98,B,1
1031.35,14136.65,A,0
1129.23,52218.7,B,0
445.82,34988.26,B,0
372.26,50058.55,B,0
1500.05,33571.84,B,0
449.07,45554.11,B,0
1391.99,34910.63,B,0
1465.46,42340.33,B,0
1256.25,34934.51,B,0
524.48,51888.47,B,0
110.11,63587.68,B,0
1042.16,25681.78,A,0
1208.2,28966.27,B,0
1316.16,36940.15,B,0
614.27,42883.19,B,0
50.68,36527.87,B,0
1128.9,39021.29,B,0
494.09,43317.42,B,0
826.26,33774.38,B,0
878.58,9789.23,A,0
347.01,29014.9,B,0
1381.02,23973.76,A,0
1078.93,28108.7,B,0
393.23,29052.52,B,0
711.68,20370.88,A,0
209.03,34160.66,B,0
1329.87,15242.86,A,0
10.09,38010.84,B,0
900.1,14719.8,A,0
1375.9,36815.1,B,0
474.2,24749.27,B,0
0,44734.45,B,0
715.93,50757.87,B,0
441.81,36169.27,B,0
1476.54,40164.19,B,0
0,18173.58,A,0
938.86,40296.19,B,0
209.27,50205.57,B,0
1711.97,48161.47,B,0
1486.18,58490.01,B,1
2179.96,15468.31,A,1
1008.56,56568.88,B,0
415.23,42971.34,B,0
1177.79,10897.26,A,0
751.8,49684.03,B,0
284.51,44895.41,B,0
1073.63,44599.45,B,0
364.02,33926.17,B,0
1263.07,36895.9,B,0
845.58,34601.29,B,0
484.75,14817.84,A,0
277.99,33486.53,B,0
453.28,42941.38,B,0
990.26,41047.15,B,0
1028.95,36390.56,B,0
598.33,44647.83,B,0
943.09,64442.83,B,0
737.88,18224.41,A,0
813.07,56205.38,B,0
759.18,18821.71,A,0
1016.5,11814.36,A,0
1094.26,38786.98,B,0
800.25,39090.37,B,0
512.76,39942.43,B,0
1444.97,13325.62,A,0
1046.24,18402.88,A,0
477.59,24734.82,B,0
1943.44,24097.06,A,0
1536.44,13839.42,A,0
294.17,45459.48,B,0
466.13,44596.34,B,0
154.13,55039.83,B,0
497.76,39738.06,B,0
843.67,26986.78,B,0
842.75,27701.29,B,0
1848.25,33645.96,B,1
550.21,34032.58,B,0
1341.44,43344.99,B,0
1688.01,54543.34,B,0
689.63,52465.37,B,0
1.99,51540.82,B,0
476.32,41232.93,B,0
959.07,15202.72,B,0
949.73,20741.44,B,0
865.27,58687.07,B,0
939.25,37386.4,B,0
953.14,14475.7,B,0
871,18718.96,A,0
178.26,21471.11,B,0
879.41,53558.64,B,0
391.32,42240.29,B,0
1236.06,38087.25,B,0
268.47,56335.25,B,0
1067.71,32847.12,B,0
196.98,29319.16,B,0
850.15,44007.41,B,0
314.56,51826.13,B,0
1397.07,23227.3,A,0
1303.01,43898.19,B,0
474.65,17426.35,A,0
881.7,45103.81,B,0
741,43760.24,B,0
1006.85,41851.85,B,0
860.2,12217.15,A,0
400.4,39081.68,B,0
1548.53,57352.41,B,0
228.47,32472.18,B,0
1608.5,13090,A,0
747.84,53216.48,B,0
1300.42,44499.97,B,0
560,37901.32,B,0
1833.17,24185.16,A,0
436.46,38087.84,B,0
1108.74,44634.3,B,0
1293.81,21032.49,A,0
798.2,46030.27,B,0
543.91,9840.89,B,0
1096.56,36448.83,B,0
945.78,9409.49,B,0
432.54,17523.41,A,0
135.02,20304.05,A,0
653.85,18041.94,A,0
1410.54,31079.83,B,0
807.36,38340.61,B,0
500.1,53668.41,B,0
1281.84,56552.66,B,0
519.56,45620.11,B,0
836.61,25141.02,B,0
807.4,51228.64,B,0
595.09,44907.65,B,0
782.66,10619.16,A,0
932.43,34845.68,B,0
1522.07,44157.5,B,0
0,36849.11,B,0
1098.74,11734.89,A,0
1646.71,37476.26,B,1
430.8,15451.59,B,0
400.25,12301.16,A,0
547.09,53043.88,B,0
974.12,17237.44,A,0
586.27,44001.54,B,0
837.92,16633.15,A,0
1207.93,19824.09,A,0
992.92,17213.64,A,0
1205.72,18054.35,A,0
263.61,45970.33,B,0
437.58,16814.19,A,0
752.36,50555.32,B,0
1195.78,43286.23,B,0
906.29,21927.26,A,0
1994.71,17825.05,A,1
1625.65,25967.93,B,0
1103.68,42029.67,B,0
1186.15,16917.91,A,0
324.36,46030.68,B,0
1265.47,12092.64,A,0
1234.74,20721.75,A,0
19.48,20299.14,A,0
122.95,16274.47,B,0
1485.17,19414.07,A,0
421,31649.98,B,0
392.27,36264.03,B,0
1354.24,7042.57,A,0
744.74,13008.72,A,0
1980.28,26034.35,A,1
833.54,48077.88,B,0
1311.05,16772.9,A,0
732.98,30135.89,B,0
0,31140.58,B,0
1388.29,20957.75,B,0
733.81,17421.57,A,0
424.19,56966.69,B,0
279.59,49486.44,B,0
729.4,33678.24,B,0
1148.44,47028.42,B,0
432.62,25083.85,B,0
963.55,28628.67,B,0
1415.06,42684.18,B,0
355.93,52707.44,B,0
1557.03,57120.95,B,0
392.06,50052.95,B,0
1344.3,12773.86,A,0
1232.34,44198.66,B,0
623.52,57212.58,B,0
1487.67,41588.36,B,0
496.9,56418.38,B,0
970.76,37326.33,B,0
0,39761.28,B,0
804.05,39097.38,B,0
933.53,11481.15,A,0
765.25,46308.6,B,0
756.58,52676.93,B,0
559.56,62122.07,B,0
637.74,24953.46,B,0
1199.09,50100.99,B,0
1347.32,23601.12,A,0
